event_id,emp_id,period_start,period_end,hours_regular,hours_overtime,gross_pay,deductions,net_pay,jurisdiction,is_anomaly,anomaly_type
PE-EMP-00012-06,EMP-00012,2025-05-31,2025-06-29,150.3,0.0,8473.0,1934.61,6538.39,TX,False,none
PE-EMP-00013-01,EMP-00013,2025-01-01,2025-01-30,166.9,0.0,6934.0,1650.48,5283.52,CA,False,none
PE-EMP-00013-02,EMP-00013,2025-01-31,2025-03-01,160.4,0.0,6934.0,1303.64,5630.36,CA,False,none
PE-EMP-00013-03,EMP-00013,2025-03-02,2025-03-31,164.1,0.0,6934.0,1613.13,5320.87,CA,False,none
PE-EMP-00013-04,EMP-00013,2025-04-01,2025-04-30,147.8,0.0,6934.0,1768.57,5165.43,CA,False,none
PE-EMP-00013-05,EMP-00013,2025-05-01,2025-05-30,154.7,0.0,6934.0,1606.57,5327.43,CA,False,none
PE-EMP-00013-06,EMP-00013,2025-05-31,2025-06-29,146.9,0.0,6934.0,1671.14,5262.86,CA,False,none
PE-EMP-00014-01,EMP-00014,2025-01-01,2025-01-30,158.6,0.0,6916.0,1681.05,5234.95,NY,False,none
PE-EMP-00014-02,EMP-00014,2025-01-31,2025-03-01,159.2,0.0,6916.0,1707.36,5208.64,NY,False,none
PE-EMP-00014-03,EMP-00014,2025-03-02,2025-03-31,156.2,0.0,6916.0,1617.79,5298.21,NY,False,none
PE-EMP-00014-04,EMP-00014,2025-04-01,2025-04-30,165.3,0.0,6916.0,1668.86,5247.14,NY,False,none
PE-EMP-00014-05,EMP-00014,2025-05-01,2025-05-30,140.3,0.0,6916.0,1614.91,5301.09,NY,False,none
PE-EMP-00014-06,EMP-00014,2025-05-31,2025-06-29,165.4,0.0,6916.0,1558.89,5357.11,NY,False,none
PE-EMP-00015-01,EMP-00015,2025-01-01,2025-01-30,149.3,0.0,7605.0,1805.4,5799.6,UK_national,False,none
PE-EMP-00015-02,EMP-00015,2025-01-31,2025-03-01,167.4,0.0,7605.0,1637.29,5967.71,UK_national,False,none
PE-EMP-00015-03,EMP-00015,2025-03-02,2025-03-31,144.7,0.0,7605.0,1592.96,6012.04,UK_national,False,none
PE-EMP-00015-04,EMP-00015,2025-04-01,2025-04-30,156.7,0.0,7605.0,1897.49,5707.51,UK_national,False,none
PE-EMP-00015-05,EMP-00015,2025-05-01,2025-05-30,162.0,0.0,7605.0,1600.15,6004.85,UK_national,False,none
PE-EMP-00015-06,EMP-00015,2025-05-31,2025-06-29,157.6,0.0,7605.0,1566.97,6038.03,UK_national,False,none
PE-EMP-00016-01,EMP-00016,2025-01-01,2025-01-30,158.4,8.7,7311.76,1734.98,5576.78,FL,False,none
PE-EMP-00016-02,EMP-00016,2025-01-31,2025-03-01,140.8,4.4,7039.43,1786.17,5253.26,FL,False,none
PE-EMP-00016-03,EMP-00016,2025-03-02,2025-03-31,142.2,7.3,7222.96,1391.74,5831.22,FL,False,none
PE-EMP-00016-04,EMP-00016,2025-04-01,2025-04-30,157.2,11.8,7507.28,1540.53,5966.75,FL,False,none
PE-EMP-00016-05,EMP-00016,2025-05-01,2025-05-30,160.8,4.1,12045.2,1444.75,5578.96,FL,True,rate_violation
PE-EMP-00016-06,EMP-00016,2025-05-31,2025-06-29,160.7,9.1,7336.18,1988.2,5347.98,FL,False,none
PE-EMP-00017-01,EMP-00017,2025-01-01,2025-01-30,150.4,0.0,7670.0,1886.17,5783.83,UK_national,False,none
PE-EMP-00017-02,EMP-00017,2025-01-31,2025-03-01,161.9,0.0,7670.0,1515.13,6154.87,UK_national,False,none
PE-EMP-00017-03,EMP-00017,2025-03-02,2025-03-31,145.1,0.0,7670.0,1561.76,6108.24,UK_national,False,none
PE-EMP-00017-04,EMP-00017,2025-04-01,2025-04-30,140.9,0.0,7670.0,1785.11,5884.89,UK_national,False,none
PE-EMP-00017-05,EMP-00017,2025-05-01,2025-05-30,167.1,0.0,7670.0,2135.38,5534.62,UK_national,False,none
PE-EMP-00017-06,EMP-00017,2025-05-31,2025-06-29,163.0,0.0,7670.0,1837.38,5832.62,UK_national,False,none
PE-EMP-00018-01,EMP-00018,2025-01-01,2025-01-30,151.6,12.6,7691.51,1963.46,5728.05,CA,False,none
PE-EMP-00018-02,EMP-00018,2025-01-31,2025-03-01,160.3,5.7,7251.77,1784.42,5467.35,CA,False,none
PE-EMP-00018-03,EMP-00018,2025-03-02,2025-03-31,163.6,2.5,7042.87,1674.62,5368.25,CA,False,none
PE-EMP-00018-04,EMP-00018,2025-04-01,2025-04-30,162.9,0.8,6933.57,1431.36,5502.21,CA,False,none
PE-EMP-00018-05,EMP-00018,2025-05-01,2025-05-30,153.3,0.8,6931.82,1569.37,5362.45,CA,False,none
PE-EMP-00018-06,EMP-00018,2025-05-31,2025-06-29,165.8,7.1,7341.85,2017.73,5324.12,CA,False,none
PE-EMP-00019-01,EMP-00019,2025-01-01,2025-01-30,150.9,3.5,6604.1,1640.13,4963.97,NY,False,none
PE-EMP-00019-02,EMP-00019,2025-01-31,2025-03-01,152.2,3.9,6630.14,1545.12,5085.02,NY,False,none
PE-EMP-00019-03,EMP-00019,2025-03-02,2025-03-31,150.7,4.3,6653.67,1728.16,4925.51,NY,False,none
PE-EMP-00019-04,EMP-00019,2025-04-01,2025-04-30,166.8,4.7,6677.85,1556.11,5121.74,NY,False,none
PE-EMP-00019-05,EMP-00019,2025-05-01,2025-05-30,149.9,1.5,6481.55,1511.04,4970.51,NY,False,none
PE-EMP-00019-06,EMP-00019,2025-05-31,2025-06-29,158.3,12.7,7153.1,1724.24,5428.86,NY,False,none
PE-EMP-00020-01,EMP-00020,2025-01-01,2025-01-30,147.6,0.0,7996.0,1657.24,6338.76,CA,False,none
PE-EMP-00020-02,EMP-00020,2025-01-31,2025-03-01,147.1,0.0,7996.0,2080.81,5915.19,CA,False,none
PE-EMP-00020-03,EMP-00020,2025-03-02,2025-03-31,152.9,0.0,7996.0,1906.39,6089.61,CA,False,none
PE-EMP-00020-04,EMP-00020,2025-04-01,2025-04-30,146.8,0.0,7996.0,1979.24,6016.76,CA,False,none
PE-EMP-00020-05,EMP-00020,2025-05-01,2025-05-30,161.6,0.0,7996.0,1976.52,6019.48,CA,False,none
PE-EMP-00020-06,EMP-00020,2025-05-31,2025-06-29,159.0,0.0,7996.0,1855.03,6140.97,CA,False,none
PE-EMP-00021-01,EMP-00021,2025-01-01,2025-01-30,148.8,0.0,7600.0,2122.84,5477.16,NY,False,none
PE-EMP-00021-02,EMP-00021,2025-01-31,2025-03-01,140.2,0.0,7600.0,1376.04,6223.96,NY,False,none
PE-EMP-00021-03,EMP-00021,2025-03-02,2025-03-31,151.5,0.0,7600.0,1419.64,6180.36,NY,False,none
PE-EMP-00021-04,EMP-00021,2025-04-01,2025-04-30,159.2,0.0,7600.0,1767.2,5832.8,NY,False,none
PE-EMP-00021-05,EMP-00021,2025-05-01,2025-05-30,160.3,0.0,7600.0,1635.15,5964.85,NY,False,none
PE-EMP-00021-06,EMP-00021,2025-05-31,2025-06-29,141.0,0.0,7600.0,1559.44,6040.56,NY,False,none
PE-EMP-00022-01,EMP-00022,2025-01-01,2025-01-30,156.6,9.3,7604.28,1412.02,6192.26,WA,False,none
PE-EMP-00022-02,EMP-00022,2025-01-31,2025-03-01,156.8,13.4,7874.37,1588.12,6286.25,WA,False,none
PE-EMP-00022-03,EMP-00022,2025-03-02,2025-03-31,142.4,1.8,7114.8,1962.12,5152.68,WA,False,none
PE-EMP-00022-04,EMP-00022,2025-04-01,2025-04-30,161.4,9.1,7589.81,1651.51,5938.3,WA,False,none
PE-EMP-00022-05,EMP-00022,2025-05-01,2025-05-30,145.2,9.7,7632.33,1986.85,5645.48,WA,False,none
PE-EMP-00022-06,EMP-00022,2025-05-31,2025-06-29,148.2,1.7,7104.04,1409.63,5694.41,WA,False,none
PE-EMP-00023-01,EMP-00023,2025-01-01,2025-01-30,152.7,9.9,6727.77,1261.94,5465.83,FL,False,none
PE-EMP-00023-02,EMP-00023,2025-01-31,2025-03-01,159.4,14.9,7017.57,1803.07,5214.5,FL,False,none
PE-EMP-00023-03,EMP-00023,2025-03-02,2025-03-31,147.2,10.0,6733.91,1730.7,5003.21,FL,False,none
PE-EMP-00023-04,EMP-00023,2025-04-01,2025-04-30,141.7,11.7,6831.87,1419.18,5412.69,FL,False,none
PE-EMP-00023-05,EMP-00023,2025-05-01,2025-05-30,147.2,5.8,6492.4,1815.25,4677.15,FL,False,none
PE-EMP-00023-06,EMP-00023,2025-05-31,2025-06-29,141.9,12.2,6859.63,1356.79,5502.84,FL,False,none
PE-EMP-00024-01,EMP-00024,2025-01-01,2025-01-30,151.0,14.7,6848.0,1370.06,5477.94,DE_national,False,none
PE-EMP-00024-02,EMP-00024,2025-01-31,2025-03-01,155.1,9.7,6565.35,1252.95,5312.4,DE_national,False,none
PE-EMP-00024-03,EMP-00024,2025-03-02,2025-03-31,143.0,6.5,6384.02,1541.08,4842.94,DE_national,False,none
PE-EMP-00024-04,EMP-00024,2025-04-01,2025-04-30,141.0,6.6,6392.76,1316.27,5076.49,DE_national,False,none
PE-EMP-00024-05,EMP-00024,2025-05-01,2025-05-30,161.8,1.1,6078.6,1536.39,4542.21,DE_national,False,none
PE-EMP-00024-06,EMP-00024,2025-05-31,2025-06-29,158.3,0.3,6034.88,1386.64,4648.24,DE_national,False,none
PE-EMP-00025-01,EMP-00025,2025-01-01,2025-01-30,141.1,0.0,6946.0,1250.88,5695.12,CA,False,none
PE-EMP-00025-02,EMP-00025,2025-01-31,2025-03-01,144.2,0.0,6946.0,1521.51,5424.49,CA,False,none
PE-EMP-00025-03,EMP-00025,2025-03-02,2025-03-31,151.0,0.0,6946.0,1479.38,5466.62,CA,False,none
PE-EMP-00025-04,EMP-00025,2025-04-01,2025-04-30,159.8,0.0,6946.0,1252.85,5693.15,CA,False,none
PE-EMP-00025-05,EMP-00025,2025-05-01,2025-05-30,153.4,0.0,6946.0,1785.81,5160.19,CA,False,none
PE-EMP-00025-06,EMP-00025,2025-05-31,2025-06-29,160.4,0.0,6946.0,1530.84,5415.16,CA,False,none
PE-EMP-00026-01,EMP-00026,2025-01-01,2025-01-30,142.0,0.0,8778.0,2293.06,6484.94,NY,False,none
PE-EMP-00026-02,EMP-00026,2025-01-31,2025-03-01,150.8,0.0,8778.0,1778.29,6999.71,NY,False,none
PE-EMP-00026-03,EMP-00026,2025-03-02,2025-03-31,161.8,0.0,8778.0,2185.07,6592.93,NY,False,none
PE-EMP-00026-04,EMP-00026,2025-04-01,2025-04-30,155.0,0.0,8778.0,1686.43,7091.57,NY,False,none
PE-EMP-00026-05,EMP-00026,2025-05-01,2025-05-30,149.3,0.0,8778.0,2450.47,6327.53,NY,False,none
PE-EMP-00026-06,EMP-00026,2025-05-31,2025-06-29,141.5,0.0,8778.0,1845.86,6932.14,NY,False,none
PE-EMP-00027-01,EMP-00027,2025-01-01,2025-01-30,150.2,15.0,7150.23,1749.71,5400.52,TX,False,none
PE-EMP-00027-02,EMP-00027,2025-01-31,2025-03-01,163.6,12.8,7023.53,1503.08,5520.45,TX,False,none
PE-EMP-00027-03,EMP-00027,2025-03-02,2025-03-31,145.7,11.4,6941.61,1450.77,5490.84,TX,False,none
PE-EMP-00027-04,EMP-00027,2025-04-01,2025-04-30,158.5,8.3,6759.97,1870.83,4889.14,TX,False,none
PE-EMP-00027-05,EMP-00027,2025-05-01,2025-05-30,143.0,4.5,6534.56,1431.14,5103.42,TX,False,none
PE-EMP-00027-06,EMP-00027,2025-05-31,2025-06-29,164.8,10.3,6878.46,1572.76,5305.7,TX,False,none
PE-EMP-00028-01,EMP-00028,2025-01-01,2025-01-30,145.3,0.0,8030.0,1797.1,6232.9,FL,False,none
PE-EMP-00028-02,EMP-00028,2025-01-31,2025-03-01,140.7,0.0,8030.0,1474.07,6555.93,FL,False,none
PE-EMP-00028-03,EMP-00028,2025-03-02,2025-03-31,146.7,0.0,8030.0,2245.5,5784.5,FL,False,none
PE-EMP-00028-04,EMP-00028,2025-04-01,2025-04-30,162.2,0.0,8030.0,1757.58,6272.42,FL,False,none
PE-EMP-00028-05,EMP-00028,2025-05-01,2025-05-30,154.0,0.0,8030.0,1962.06,6067.94,FL,False,none
PE-EMP-00028-06,EMP-00028,2025-05-31,2025-06-29,162.7,0.0,8030.0,2220.26,5809.74,FL,False,none
PE-EMP-00029-01,EMP-00029,2025-01-01,2025-01-30,149.5,14.5,4342.64,788.81,3553.83,DE_national,False,none
PE-EMP-00029-02,EMP-00029,2025-01-31,2025-03-01,151.4,5.1,4004.56,1009.55,2995.01,DE_national,False,none
PE-EMP-00029-03,EMP-00029,2025-03-02,2025-03-31,154.6,3.2,3936.8,966.03,2970.77,DE_national,False,none
PE-EMP-00029-04,EMP-00029,2025-04-01,2025-04-30,155.0,14.1,4328.4,1155.77,3172.63,DE_national,False,none
PE-EMP-00029-05,EMP-00029,2025-05-01,2025-05-30,142.0,11.1,4221.4,858.2,3363.2,DE_national,False,none
PE-EMP-00029-06,EMP-00029,2025-05-31,2025-06-29,140.5,11.0,4218.39,965.55,3252.84,DE_national,False,none
PE-EMP-00030-01,EMP-00030,2025-01-01,2025-01-30,146.8,13.6,7444.23,1800.29,5643.94,CA,False,none
PE-EMP-00030-02,EMP-00030,2025-01-31,2025-03-01,157.7,9.7,7204.34,1307.13,5897.21,CA,False,none
PE-EMP-00030-03,EMP-00030,2025-03-02,2025-03-31,142.7,13.6,7441.89,1950.33,5491.56,CA,False,none
PE-EMP-00030-04,EMP-00030,2025-04-01,2025-04-30,141.8,9.2,7169.47,1889.41,5280.06,CA,False,none
PE-EMP-00030-05,EMP-00030,2025-05-01,2025-05-30,156.7,12.3,7360.94,1409.02,5951.92,CA,False,none
PE-EMP-00030-06,EMP-00030,2025-05-31,2025-06-29,145.7,9.2,7173.55,1336.51,5837.04,CA,False,none
PE-EMP-00031-01,EMP-00031,2025-01-01,2025-01-30,160.7,5.1,7042.98,1856.46,5186.52,NY,False,none
PE-EMP-00031-02,EMP-00031,2025-01-31,2025-03-01,159.2,6.0,7104.12,1364.56,5739.56,NY,False,none
PE-EMP-00031-03,EMP-00031,2025-03-02,2025-03-31,167.0,8.2,7240.17,1536.07,5704.1,NY,False,none
PE-EMP-00031-04,EMP-00031,2025-04-01,2025-04-30,144.9,3.2,6925.62,1278.18,5647.44,NY,False,none
PE-EMP-00031-05,EMP-00031,2025-05-01,2025-05-30,161.2,0.9,6783.78,1406.88,5376.9,NY,False,none
PE-EMP-00031-06,EMP-00031,2025-05-31,2025-06-29,144.6,2.5,6882.9,1493.54,5389.36,NY,False,none
PE-EMP-00032-01,EMP-00032,2025-01-01,2025-01-30,143.7,3.7,6280.04,1495.9,4784.14,federal,False,none
PE-EMP-00032-02,EMP-00032,2025-01-31,2025-03-01,150.5,11.9,6747.46,1641.11,5106.35,federal,False,none
PE-EMP-00032-03,EMP-00032,2025-03-02,2025-03-31,142.3,2.4,6206.7,1663.16,4543.54,federal,False,none
PE-EMP-00032-04,EMP-00032,2025-04-01,2025-04-30,159.8,0.1,6078.17,1656.99,4421.18,federal,False,none
PE-EMP-00032-05,EMP-00032,2025-05-01,2025-05-30,159.4,8.9,6578.97,1370.88,5208.09,federal,False,none
PE-EMP-00032-06,EMP-00032,2025-05-31,2025-06-29,143.6,11.9,6748.47,1535.96,5212.51,federal,False,none
PE-EMP-00033-01,EMP-00033,2025-01-01,2025-01-30,152.6,2.1,6683.84,1384.19,5299.65,FL,False,none
PE-EMP-00033-02,EMP-00033,2025-01-31,2025-03-01,159.4,3.6,6772.44,1337.25,5435.19,FL,False,none
PE-EMP-00033-03,EMP-00033,2025-03-02,2025-03-31,157.1,8.9,7101.39,1787.56,5313.83,FL,False,none
PE-EMP-00033-04,EMP-00033,2025-04-01,2025-04-30,148.4,1.3,6633.1,1742.17,4890.93,FL,False,none
PE-EMP-00033-05,EMP-00033,2025-05-01,2025-05-30,145.4,6.3,6937.86,1635.75,5302.11,FL,False,none
PE-EMP-00033-06,EMP-00033,2025-05-31,2025-06-29,157.3,14.8,7461.03,2071.77,5389.26,FL,False,none
PE-EMP-00034-01,EMP-00034,2025-01-01,2025-01-30,167.6,0.0,8126.0,2163.74,5962.26,DE_national,False,none
PE-EMP-00034-02,EMP-00034,2025-01-31,2025-03-01,153.0,0.0,8126.0,1875.11,6250.89,DE_national,False,none
PE-EMP-00034-03,EMP-00034,2025-03-02,2025-03-31,145.8,0.0,8126.0,1971.74,6154.26,DE_national,False,none
PE-EMP-00034-04,EMP-00034,2025-04-01,2025-04-30,143.2,0.0,8126.0,1505.8,6620.2,DE_national,False,none
PE-EMP-00034-05,EMP-00034,2025-05-01,2025-05-30,163.6,0.0,8126.0,1583.93,6542.07,DE_national,False,none
PE-EMP-00034-06,EMP-00034,2025-05-31,2025-06-29,153.9,0.0,8126.0,2203.35,5922.65,DE_national,False,none
PE-EMP-00035-01,EMP-00035,2025-01-01,2025-01-30,141.5,2.4,6504.93,1771.08,4733.85,UK_national,False,none
PE-EMP-00035-02,EMP-00035,2025-01-31,2025-03-01,147.0,5.5,6687.83,1343.98,5343.85,UK_national,False,none
PE-EMP-00035-03,EMP-00035,2025-03-02,2025-03-31,152.7,9.3,6913.84,1859.88,5053.96,UK_national,True,ghost_employee
PE-EMP-00035-04,EMP-00035,2025-04-01,2025-04-30,155.0,1.6,6455.42,1195.84,5259.58,UK_national,False,none
PE-EMP-00035-05,EMP-00035,2025-05-01,2025-05-30,154.4,2.4,6503.4,1189.51,5313.89,UK_national,False,none
PE-EMP-00035-06,EMP-00035,2025-05-31,2025-06-29,152.5,1.1,6425.39,1307.76,5117.63,UK_national,False,none
PE-EMP-00036-01,EMP-00036,2025-01-01,2025-01-30,160.9,8.7,4068.71,902.87,3165.84,NY,False,none
PE-EMP-00036-02,EMP-00036,2025-01-31,2025-03-01,143.1,13.5,4237.27,860.19,3377.08,NY,False,none
PE-EMP-00036-03,EMP-00036,2025-03-02,2025-03-31,151.6,3.4,3882.5,790.91,3091.59,NY,False,none
PE-EMP-00036-04,EMP-00036,2025-04-01,2025-04-30,142.1,3.0,3867.78,1040.96,2826.82,NY,False,none
PE-EMP-00036-05,EMP-00036,2025-05-01,2025-05-30,152.2,8.8,4071.53,755.0,3316.53,NY,False,none
PE-EMP-00036-06,EMP-00036,2025-05-31,2025-06-29,145.0,3.2,3876.36,933.98,2942.38,NY,False,none
PE-EMP-00037-01,EMP-00037,2025-01-01,2025-01-30,152.8,0.0,6894.0,1498.4,5395.6,FL,False,none
PE-EMP-00037-02,EMP-00037,2025-01-31,2025-03-01,150.0,0.0,6894.0,1374.77,5519.23,FL,False,none
